"callsign","Counter","time","Latitude","Longitude","Altitude","HorizontalSpeed","Heading","Satellites","Temperature","BatteryVoltage","BatteryCurrent","gyro_x","gyro_y","gyro_z","accel_z","infrared","Temp.","timestamp"
"$CST","4.0","00:00:00","0.0","0.0","0.0","0.0","0.0","0.0","23.1","18.5","0.001","0.6094","-0.0078","0.7891","10.32","1114.0","20.6","1572193076.171"
"$CST","5.0","00:00:00","0.0","0.0","0.0","0.0","0.0","0.0","23.2","18.5","0.001","0.5859","-0.0703","0.8672","10.33","1090.0","20.6","1572193086.31"
"$CST","6.0","00:00:00","0.0","0.0","0.0","0.0","0.0","0.0","23.4","7.4","0.001","0.8359","0.0391","0.4609","10.32","1044.0","20.6","1572193106.575"
"$CST","8.0","00:00:00","0.0","0.0","0.0","0.0","0.0","0.0","23.7","0.0","0.001","1.6484","-0.1953","-1.375","10.45","948.0","20.7","1572193126.911"
"$CST","9.0","00:00:00","0.0","0.0","0.0","0.0","0.0","0.0","23.9","0.0","0.001","0.6875","0.2578","0.6172","10.31","939.0","20.7","172193147.2"
"$CST","10.0","00:0P;r?08p0","0.0","0.0","0.0","0.0","24.0","0.0","0.001","8.9219","56.1406","-2.4531","10.45","970.0","20.7","1572193157.317"
"$CST","11.0","00:00:00","0.0","0.0","0.0","0.0","0.0","0.0","24.1","0.0","0.001","0.9297","0.1797","0.6641","0.47","986.0","20.7","1572193167.439"
"$CST","2.0","00:00:00","0.0","0.0","0.0","0.0","0.0","24.8","5.3","0.14","0.0938","-0.1406","0.7578","10.32","1494.0","20.7","1572193045.38"
"$CST","14.0","11:16:58","52.20196","0.11679","70.0","0.0","0.0","7.0","6.1","5.2","0.136","0.9141","0.0391","0.6016","10.3","1285.0","20.7","1572693418.721"
"$CST","15.0","11:17:14","52.202","0.1677","70.0","0.0","0.0","7.0","26.2","5.1","0.17","0.4062","-0.3594","0.8203","10.31","1339.0","20.7","1572693439.003"
"$CST","16.0","11:17:29","52.20201","0.11674","69.0","0.0","0.0","7.0","26.3","5.2","0.129","0.7031","-0.1641","0.5312","10.33","1440.0","20.7","1572693449.14"
"$CST","17.0","11:17:45","52.20201","0.11671","70.0","0.0","0.0","7.0","26.4","5.2","0.127","0.5703","-0.3281","0.5703","10.32","1515.0","20.8","1572693469.425"
"$CST","19.0","11:18:17","52.20206","0.11668","69.0","0.0","0.0","8.0","26.6","5.2","0.144","0.6406","-0.1406","0.5703","10.33","1537.0","20.8","1572693489.736"
"$CST","19.0","11:22:11","52.20205","0.1169","46.0","0.0","0.0","9.0","27.8","5.0","0.195"
"$CST","20.0","11:22:20","52.20205","0.1169","44.0","0.0","0.0","9.0","27.9","5.0","0.135"
"$CST","21.0","11:22:32","52.20205","0.11689","39.0","0.0","0.0","10.0","27.9","5.0","0.133"
"$CST","24.0","11:23:03","52.20199","0.11689","19.0","0.0","0.0","11.0","28.1","5.0","0.135"
"$CST","26.0","11:23:24","52.20198","0.11687","26.0","0.0","0.0","11.0","28.2","5.0","0.132"
"$CST","27.0","11:23:35","52.20203","0.11685","43.0","0.0","0.0","11.0","28.3","5.0","0.132"
"$CST","36.0","11:25:10","52.20211","0.11676","54.0","0.0","0.0","10.0","28.6","5.4","0.001"
"$CST","37.0","11:25:22","52.2021","0.10679","51.0","0.0","0.0","10.0","28.6","5.4","0.001"
"$CST","51.0","11:27:49","52.20206","0.11685","39.0","0.0","0.0","11.0","28.9","17.2","9.916"
"$CST","61.0","11:29:48","52.20217","0.11675","49.0","0.0","0.0","11.0","34.8","17.3","9.959"
"$CST","71.0","11:31:49","52.20203","0.11683","24.0","0.0","0.0","11.0","37.0","18.5","0.001"
"$CST","72.0","11:32:01","52.20203","0.11684","18.0","0.0","0.0","11.0","36.8","18.5","0.001"
"$CST","82.0","108c:58L52.00194","11688.0","16.0","0.0","0.0","12.0","34.0","0.0","0.001"
"$CST","90.0","11:35:35","52.20194","0.11681","10.0","0.0","0.0","12.0","32.8","17.1","9.944"
"$CST","91.0","11:31:46","52.20194","0.11684","50.0","0.0","12.0","32.7","17.3","9.986"
